ref_hash,obj
2224505899502401807_st,120162.23389438221
8933095226779758918_st,10995.441628309025
5584345083214131763_st,31955.347611630852
6203082548603263190_st,155943.64824575084
3664247204552696621_st,33927.925692149554
5688303212795290665_st,85199.21422060354
130079406502638965_st,142505.48085095393
8346819152048214166_st,36831.07406802908
5777214007622125155_st,36079.33058120417
7407065566803059520_st,183794.78786062892
4345563741358687012_st,43342.60747781715
4845790007916804145_st,32698.01453680689
6206432678853687291_st,39313.89672177993
1448251469825515781_st,62850.03082668273
6538004127146403215_st,9054.309965598075
1797028790104146357_st,8022.66420435135
5890297344604660151_st,118262.7153241734
2926817776558931759_st,13177.852108182924
3093774065692231498_st,29877.268501585335
6250285473810666002_st,43078.29735580598
3355042657366518905_st,6096.236008697712
5545110249239130770_st,2021.5734007768385
8215403833870265867_st,51985.47877088202
6802029618261056120_st,28908.066253819463
3375495205907218182_st,6089.957439272558
6771235897508277554_st,104639.95373670183
7349783851956459762_st,53554.920664198224
6740893199342566576_st,13538.54521826494
506138295905295078_st,82007.27571920025
2366111574012179156_st,32133.9345272721
4736230113047832599_st,33984.62870223818
1649462786324867670_st,42215.37648029401
5208157685279319362_st,41299.06933039069
8828080194485289175_st,106503.71832903902
7489157147399783072_st,79802.51829587955
2455118784942101562_st,67355.0623081515
4919853861026165852_st,41427.21644287393
3551536245353409722_st,8054.364234969235
8516587688725012822_st,39420.99202013981
4460842852257154181_st,90703.59295065326
5661963099746312158_st,81411.32869425394
8506591337189284795_st,107036.20748694963
7223615925786760932_st,31862.783687020557
5808791513130728191_st,23938.36798151504
646809262217309582_st,91709.73675730155
6840806576104299171_st,109449.6747853994
5920326097330821449_st,28217.26813839512
3437247814797967021_st,22185.314544139812
5842319316739915925_st,40752.993090518576
4812580057696269465_st,66755.95934277604
5726902954466684525_st,63376.24307420537
3496699118711797001_st,16996.68382147179
6191649958128200218_st,55961.08156448221
6716677398200560535_st,184194.4691529132
6020375210139664615_st,131080.6166931839
4730510741846224096_st,161707.35357702474
9126112393315703064_st,40221.82740547091
5161967563069442460_st,53507.35844419496
7896561294834722108_st,145624.37849353816
8197885922464207943_st,119691.26724253994
257524371839649379_st,62880.60462441835
7303980325535187386_st,52634.0823479744
5432085211933781014_st,40455.76121375013
1625527770358623312_st,45487.81191054918
6787476114307113847_st,149019.69355045454
2135164420170775419_st,31117.223283832947
3414477815677495088_st,61595.502064382046
9031402455790589823_st,60649.59365898364
3347212239294716191_st,129334.17468583478
6356097451275569068_st,29042.816985354904
3659403972383660077_st,38085.08422415269
1943518436811267146_st,53591.57517329076
1289461437081782083_st,20963.7919382297
6995948457331614201_st,36974.27868640271
8423463692733243893_st,44678.60277827647
2636647041713430800_st,171758.7159449733
5254327134076637776_st,31019.021010744877
5733011571963767975_st,30000.768134673515
6773761397763786570_st,20668.081152367165
1377832923059903066_st,40108.13061400128
3199963500377195436_st,24783.311206171693
5277166594696329497_st,59421.2155924505
7290332145507992091_st,5323.777174283452
6232583115236750356_st,111477.88003357287
4824476857987517658_st,41384.77688544129
860588279387319180_st,0.0
6487920586292855609_st,63858.83925331376
796199843363521845_st,80995.15136364056
7443168561373005749_st,22441.67352182353
568489587841239175_st,24446.90392229446
8252643581203533394_st,13650.990236216941
6261254059604339523_st,94524.45824448937
7118142539695673452_st,89063.81060318642
4531589899460988257_st,155579.59318044767
836409755847764673_st,28888.27595967162
7438453148601416537_st,12726.243721617519
7779608300935152424_st,37839.80319782691
4610492867744907898_st,106619.45513844084
954110623376544206_st,78493.65630725419
2696553387054291934_st,754.1384967594659
6710528449688914583_st,109306.95243238089
2154661459299925256_st,10564.787930180943
1253893505327217043_st,141781.15192638434
5863508425792313475_st,10901.661678914812
6544098734887643662_st,51689.603483158724
3422777417513500532_st,22415.48867349834
4500706768718260152_st,44312.68850301397
8558132612835176129_st,155774.23827277857
6667795294549955813_st,135838.2424534744
2991676661484396895_st,105836.62726010711
7907065353856721143_st,90700.28437160206
8518852639141340696_st,29747.14236838113
6570269971268216479_st,1175.9521779571103
3282147327184686048_st,39603.71156942643
4351513362313559365_st,106571.91314721112
2651952410150960149_st,110553.25377909023
9011204438737365389_st,112612.25188040468
4708823559777812055_st,92716.4664873549
2728506866845210190_st,17890.13822426735
1252375118134913744_st,73513.76822145446
3731425980795988245_st,40597.946523161976
3712134470227302674_st,121848.45931061763
4376827663882526233_st,94915.8279118015
1054881396892383323_st,34503.33826506069
760604053005830044_st,32630.60136067699
3512547302573957309_st,24427.899612619844
7487023899811414012_st,18720.90255174188
7029058601877171707_st,128424.36677558694
5703452362497603757_st,66049.11344041588
7174297069583223889_st,47499.701072104566
6038615634094355517_st,49383.37968202473
1048487908287530052_st,39976.74469677392
7654697498838207391_st,107205.07266206738
3330702673312915786_st,0.0
4493433118056606434_st,165886.98009864255
4189164401529099456_st,81461.73673403505
2203472682266744233_st,40097.74892828718
2455270060114276607_st,77483.73943386263
6268364350542160522_st,17530.502814614403
5485412727262472711_st,80272.7431281446
4333913608605788923_st,26074.276509257194
8054614219223842863_st,87598.94586752949
3433357310720280369_st,78041.0525510227
5471888136624682045_st,21687.82263483179
1820344257958020005_st,32685.291964534044
2286509012520813300_st,43886.32089732453
1251678112439909237_st,94441.55857235288
7635679736898052956_st,99352.82292188852
6819599582625857114_st,39374.17008896409
2641172405850214118_st,125325.0944177336
5583402563036209279_st,104313.25038838586
5669784436078855102_st,60826.15155335755
8986684921030185233_st,3890.0515524141556
2604724694595858333_st,50529.62872257388
7882940725736465659_st,153251.72423534206
2007586840930676870_st,29237.421605201653
2735554048862674201_st,74579.87431680858
3823237686016894384_st,153306.06739636723
6557835863631758030_st,202332.45192249547
1860546415903202724_st,137153.79639571896
8516863464320391741_st,28756.068738101418
1007573308966476713_st,69198.48085498068
3741370829548270233_st,80315.13339844484
5832425417768458718_st,39759.09373749855
6652358505889791653_st,34696.39376025747
2973078194781067022_st,34029.71634834348
4898697851954015232_st,22410.85753792833
5031201471724871823_st,50670.77883394871
6673196178798032156_st,49819.039029632186
1594304834872461088_st,68709.05951495096
3773278259428239520_st,102271.28830027298
7947374120338360624_st,150852.62288461978
7359834806898679331_st,168296.48333661022
2799630459422003327_st,25173.238614142425
7602747536418313222_st,35610.328397687554
2283588510877724139_st,37355.742704405384
7802751778993705394_st,114929.63329031675
8234162593395305558_st,20468.98286290428
6302351374988930911_st,89826.00155209989
8016101173117159496_st,48867.50961476663
7828546419204019522_st,14541.955439239344
1343304896887941153_st,58586.91246886658
9118542165981641756_st,80597.10284853244
8012771959892379089_st,52116.64173937519
8058406195473793721_st,178942.16957098737
7833017652344157333_st,62964.52033671168
1907213915645258710_st,12958.211340847118
5068444980053381457_st,57975.675896161476
1442246240574869187_st,22279.12625419976
7496285969138442120_st,59124.43085759675
3233946486982523460_st,186065.17136935366
7834394362918836693_st,13570.784718748162
6737818532335082439_st,44148.00839115022
3129323880892009293_st,111402.24444084201
5089675386223300819_st,13474.977575942377
5384212619390858603_st,203452.1044835406
8409398286982518795_st,3342.8360613160667
1676599343673733996_st,102887.31819989998
3240983531057736623_st,69674.96176516693
4940705133891553046_st,16332.582120003273
48804197078372689_st,71907.48971128192
8860921311199167850_st,60022.69605491623
8371316046347643693_st,32267.06267577072
5571703109922694267_st,17867.48058844029
6164317470808528728_st,113489.5725631429
1982189145002319872_st,73038.89653409288
6159326739232480863_st,34451.316798033215
8435440293668281019_st,42502.6335260241
4313864652798978183_st,73497.59195023579
8476338237924548406_st,43136.22524364183
3237501159316177871_st,57390.46020310717
4282881167099495773_st,173328.0048773708
5706896900331497402_st,68806.95444316388
8146297334071056744_st,34598.15946934638
8028822222826959354_st,34474.86612524758
6896784203115321031_st,182702.07695503565
115885348859837276_st,51066.76877445005
9088343597257056950_st,46652.827156197345
3503567023860800116_st,25162.170301687867
6346454834433836762_st,66058.91494683287
2491472527814168488_st,43530.83832855408
5024372851519324090_st,58343.60914667732
3144213149273258171_st,33944.57728759852
5798916967958217175_st,60913.10095632907
2899231612307685188_st,81806.25885092432
2390479468159932073_st,104336.08591025029
4233829015690887880_st,65538.95667521522
8003017022716923470_st,66376.16184474615
8873482133609440077_st,68885.01160475124
7335056659268801946_st,58644.116374288074
8632556561383530254_st,53203.487846904696
803320324052532031_st,114869.376256853
1789841881668483637_st,62163.45659785859
2848700044500530120_st,46240.35054791804
6593444313768180157_st,111329.99328406168
5610571942814586000_st,145829.4858708974
4207042855499017365_st,25857.662635599238
8883415040771255932_st,34031.525751670604
1503622930668825341_st,37384.32046394666
6522565268314086706_st,182496.844532158
5851018504845269705_st,62329.530534167236
5025573551139106408_st,78613.02910271732
7896431253437995850_st,40719.060723674964
7780810801016182684_st,92648.0018281865
3753013128536437484_st,33009.62709445584
3856560688914949495_st,116779.5849447248
8668045605532690489_st,63217.30248416781
822963173463289351_st,42518.05574063393
3056496193309180369_st,5745.184097314402
8796672510354161186_st,27836.11304647307
2883611523480447121_st,61583.9920415566
6669340487787409699_st,8237.547009235364
5361507735662548946_st,919.1131367153325
8141218973291019803_st,139426.58140239032
5601145764871510833_st,80440.30792079579
8734833546215757488_st,86026.69997027327
224085634466858621_st,165579.94016789598
1119031235556320896_st,71178.43049377405
5872037408502259857_st,65495.75651609542
4358247867249388433_st,69890.85082977718
6979771433472371017_st,14806.403525987898
7917857999711984639_st,24865.7637115254
3935862848607144705_st,11463.686988120075
3816396206662655070_st,102996.77672316441
1301976825595357150_st,83908.9797652382
9107541226650015884_st,39842.664003190184
6810350695446889019_st,72232.01178538968
2064689366289402129_st,27938.258093327528
2165242523081448328_st,53886.151160100926
4762371150153450477_st,78010.06714592593
3549665357182727135_st,73902.04245576612
433289442127842312_st,67244.57081833473
1319530529617838683_st,38348.13872980197
2500914416921064059_st,37529.349798403855
9196737902389417350_st,197020.03285356896
7586816684199677020_st,29727.301384634342
1706216513788387104_st,166805.32398874807
4927100500815322239_st,44956.16528095406
3510593665834030780_st,20074.425923106297
6969825036925123408_st,53873.77097060062
8456575562273880806_st,180957.13279223215
4340974145466767870_st,90966.12325534652
974553511695777483_st,57536.04869308756
9106533257940723429_st,18988.406086598923
7893416062488244357_st,82143.63040292462
2524984757226459208_st,81509.58013434274
3837942234819614260_st,85534.31520140702
5908298282153316828_st,57664.12240271981
1686829829798908901_st,10366.86766176285
6553789933616071412_st,150913.4568074033
5581412546694309379_st,92613.40142133684
2092318762821763927_st,91345.74956694357
4104346536801685646_st,138229.36226924908
6091188799487169012_st,56672.953005297524
5218827294708263544_st,190836.66752162692
2565969151886342700_st,30043.634805267964
5455487182294708572_st,73488.53105980637
525318242047372684_st,69903.99126778313
8877935273716750668_st,32712.736447410367
1466387357519076668_st,50962.70141573276
5455800035014889271_st,54710.61589115262
786823052134469158_st,43628.17415444086
8523464096093614229_st,93244.7364934304
4041108489937945479_st,67085.02851810372
4077731316361901343_st,109939.1501160655
8114897725099067459_st,69766.8359642564
24003528264893641_st,35513.29774867726
2361547860545696752_st,199368.6831308969
2467016814319657061_st,50472.009552798896
7676690639572683202_st,20880.333931616136
4396737911250615943_st,45283.967486056186
1933202129363510856_st,128572.31122139064
777326258881094098_st,43280.66360337812
4001946001314335809_st,59207.13407484179
7639724823285236224_st,14680.539985182735
8468132231980576579_st,107429.44932342289
2064770351937853623_st,71865.52831398623
1340306399366036773_st,47353.43591824907
5086374354669881775_st,54682.3481052335
1405078374337581334_st,91367.3515323802
614947618138316947_st,87154.59904358728
3377569381150850373_st,22627.177850280757
3860369518796705464_st,93186.03510521552
950195972417607793_st,96169.63844659996
6649944233881833144_st,49380.50877475538
6041535291617612934_st,47630.45302062721
3862283029367147100_st,25175.548249782714
181287554825540894_st,60019.777070716955
1816798674368617450_st,80710.97379211054
83327506385352863_st,101614.130403362
2374089637194825990_st,56110.86966740788
3748490558431828325_st,126238.3739879461
4638783602286302921_st,13993.327575280917
4420836123849717170_st,12538.894365047458
1084673948755476350_st,56013.42837596462
5324936402725168650_st,13727.687927593142
7571821413523194201_st,168267.79838646398
7744188316941756613_st,163994.9682875513
8228221745974601727_st,52173.825024995975
9050110048390155871_st,181511.8244775703
1717184228785145942_st,51490.55396046918
3238513504101721058_st,41670.57108581432
5396007106662053334_st,129837.24703765767
3065749611935866818_st,105859.84458638554
669043680083864255_st,172602.30529452726
3100370478761185431_st,19588.39899781201
9026081859478660696_st,154263.34101704092
6496297149907478000_st,33558.36642352953
6166987229028211219_st,33642.593525045384
962595921037755088_st,116974.43207591686
1343846973671863229_st,29003.654843354758
4649239755459385236_st,67624.40252879755
6497979232533276925_st,84819.61525510512
4210775131628397589_st,29932.285997639265
8768221758341263284_st,43393.2683935133
2569372958696716049_st,58518.87431395919
8948850402277898504_st,87679.94495045564
7870588777039644797_st,168792.28399116456
7241943318823559370_st,5641.464334247589
8627999673846490665_st,129659.37282062514
2464206192857008390_st,52121.83246472355
6729843582569274658_st,29353.73650291108
5586427352158147728_st,193090.11896190664
8702178366038339506_st,181551.35608880466
1947198327605580227_st,42884.564472467384
3938835449279109405_st,18542.508826771722
7212296271753571789_st,26720.24088203469
810750068067369709_st,50095.38916792857
1126070781577415060_st,19796.830461121408
797830443843200181_st,26428.012293888394
8104945745536372662_st,32201.713547928186
8277938122762244951_st,63889.79674065339
2596337982344892983_st,186065.22021235435
8015769770833919150_st,159644.0159222527
8033734419678610065_st,63444.25237261599
4353438239585114150_st,35934.880274233845
8092262465321278092_st,27305.612958146936
6267640680442398675_st,209231.5712233849
4658821106975863052_st,179209.94767235898
6116032450228116964_st,105432.66906067808
3721078147097631431_st,102503.66733046535
4745768631089199901_st,74894.41510885493
5458455559675797617_st,104483.06558707118
8654665542164163217_st,148113.07482197453
4291015614488749783_st,95338.15197909971
5828508641370402438_st,92382.69027090186
6987419149448515270_st,149544.8908001519
8235315289953081757_st,55322.48889065376
4373018535105108753_st,181594.26166405212
5560817276256086407_st,41382.57437940916
3438258075293987541_st,12674.9660468932
5044363217163938175_st,71724.9152863978
3934763559105859268_st,31288.73835459183
2497114369936044677_st,40969.98891186586
251967580184044876_st,35496.56128258216
3470270409008589831_st,22273.11236420538
788796007157815113_st,23089.297418216505
4676539813751463621_st,46035.16985107565
1808715223128678254_st,69913.61133580851
4508949653099330439_st,29133.677258396274
7870804063685469428_st,66751.46839086695
2579376103104581664_st,13367.228194126983
6918954005540555326_st,55273.20556630863
2911416249252691852_st,49062.7659870383
4717315140529929321_st,16690.368769622422
8179943885293662017_st,12294.80527107811
7747032442829199063_st,34266.0273189949
8224262122507265619_st,101599.59770261201
7642144487623768120_st,11115.852175339895
7985118364731682810_st,55185.52976709475
594954920726767965_st,36480.25851905038
722254319151643746_st,27725.29570909809
4547088972561623613_st,83081.62422573884
6025810585326446150_st,89596.4864262917
7180167619714584207_st,33559.54543209621
9215274230034407241_st,16079.757508240753
8386291275214158523_st,16810.070202768566
8258560128201891940_st,63249.34298651076
1838102694588906615_st,39563.31642456674
5669693147993476919_st,46409.31026938439
7231308710308396834_st,28017.101541325053
8560299663226886126_st,46847.690931847814
5776508772342690439_st,34166.909206978824
7271683521083467280_st,19369.958824907517
3639257400881463645_st,16229.068982063842
8425614190299680592_st,49919.06525352417
2496509877524592044_st,8463.793796102114
2563689338273435331_st,27336.22841883837
8381648231560773657_st,39489.41284139859
5006421103598952873_st,31765.4250428756
2979425415631390179_st,15555.686244879473
1353263670976574129_st,37998.69451754053
4348694373886659233_st,70636.49794555778
55275883936213049_st,62317.70180322651
1443196661695947486_st,7519.676962907725
1405946286287450031_st,23722.909213533454
321959784226548771_st,42216.38454586153
8890073316212091856_st,104725.59671433299
7467676163578279572_st,7661.004135652056
1726159899784033460_st,16035.977684971247
4417658995788283053_st,8029.645917207872
2073547631579864162_st,24317.01119113893
189182231789793800_st,27004.249745687564
6328010865323548757_st,40759.48729616923
6213594084293526646_st,0.0
1048460865075142817_st,95677.38145737551
2357552587771786348_st,41213.37697016381
8075844550330997108_st,73572.0255330593
4602335156012070605_st,35666.5652514212
2007132211960226496_st,44045.15645579103
8418542483931765849_st,43612.14478160873
12880076216702587_st,8529.389418054028
4907568272044081094_st,0.0
8401872437974560923_st,45104.780185208554
3730847093609841977_st,9339.511266209543
1484551776661218764_st,8372.791167952899
3974500833847523060_st,42861.92985040042
8788325691085378170_st,41359.46195930652
2849184271263110686_st,50348.84811730369
2880500903919276580_st,38126.549218625696
7966328891597462132_st,48550.37614108957
306295876498399040_st,14952.446487127967
4712186543220894441_st,70846.1873705976
5909122002219498125_st,14132.372438468954
446618138837144607_st,65065.00826799605
9192601081645552835_st,61926.0051344655
180882581523820142_st,48730.7826802659
2445596665226203287_st,3636.230471327656
4961238909640078692_st,22308.434985547632
3235628691761781442_st,53565.10866969623
2021644029481158151_st,12402.87860640691
7291195078505431392_st,34123.4234607078
7771200318685373898_st,547.7004977231439
2591498476407212903_st,52206.715714852355
6236019639734656285_st,68448.31857334611
1897932675661669069_st,72659.71507389826
618239640396334672_st,39962.390813167636
2860629413100415416_st,21967.14676245589
4763865233468023397_st,38992.96512952726
7101308515401871553_st,15991.561021385065
8324406130297031808_st,37467.32843176297
8320507783777017853_st,8067.675191369547
8123142891084729271_st,46557.957000708695
4015673899431045215_st,62858.5132028841
1030603044158081433_st,6632.030262156237
6690153185078946825_st,31444.688890952173
438292364669285594_st,28831.60021740749
5229574803273661894_st,20150.88979108286
4447994327420549403_st,37999.66229265754
8711050763740313550_st,53129.0863180011
6453897412720789766_st,83368.36967524923
3727363101763892723_st,61463.99580627904
5071811184393337770_st,23284.5869137431
1346626463765194606_st,88369.1510987594
8847272930899470840_st,54766.76346714879
1905340415333818186_st,48734.90923309217
6246705281489235850_st,30659.558236828492
2614236342449873944_st,23599.04563344385
2218557151560139255_st,90751.60665081663
8350321574700187757_st,56890.324419225784
1404411859457035750_st,97335.74819742849
4117496090778490675_st,44467.54497050661
7766869201374475376_st,18773.740796110018
3693868345354636844_st,42681.11369363729
8794214610651319935_st,42305.59013345908
7319055709016046947_st,60281.65767255784
2320005805759298652_st,27457.500234966385
835637022755048861_st,41520.6181333154
3657662592952398228_st,33686.249831577385
3321601397382502416_st,24234.82618504315
2195632650294645091_st,49563.280600427825
4961596858016685335_st,7078.523822586007
5404068131404021716_st,33255.94617245512
5409190352929330686_st,79006.59451655425
6543691919419479950_st,15922.009181086074
562199646845317665_st,20316.64854987242
1011610998357271358_st,36226.92532964643
3680693100669521693_st,66257.16882684738
1389885607828963485_st,35529.95918284316
6467652531686596880_st,100132.49654139031
5600966141425688037_st,83472.33312500776
6065601900213554390_st,64009.735232138635
1757046249254925892_st,34264.96833273515
2739684169027985744_st,133114.02095778825
5602673397414234873_st,25279.46846673979
7832704289507210410_st,56101.96203171687
519660545549036661_st,32870.27247374592
7527106887182545555_st,29438.475164053314
820184443474377319_st,28043.718685250482
9204600717983774215_st,18677.60140980429
5021085453906673234_st,22298.36942218549
3494539325905640920_st,23908.89094103028
6508227166942623093_st,55806.276836125035
4349911034539764126_st,120890.91659011864
4803051112338658492_st,89516.31698577286
4757216271201890628_st,10453.611721392408
3874231648189946563_st,1208.1546936109648
4759580995381419553_st,49741.90359349426
5101110415309179557_st,29312.29226148187
2748070125705997491_st,110540.99800622961
5136569194377878686_st,61540.38674636019
