ref_hash,obj
7971366330151980742_sc,241672.49367998436
8577985661611349824_sc,244114.7229775959
2942429951308274606_sc,240593.9399021936
471497500278892373_sc,242091.94806192734
2495130409733646210_sc,243052.65066165273
8948245673671248473_sc,242502.74785562803
8449366430078620894_sc,240865.19039539614
3502302859541931419_sc,242391.7962990958
5975076350411708058_sc,242382.33780062007
4244577585957873431_sc,242317.98247682766
8076996894280660332_sc,231069.0997300517
5754867070988404875_sc,242972.29882648523
7150041426464445025_sc,234639.73763524572
7758191501514935576_sc,242820.65170784955
3542126796757146446_sc,224658.85902992834
1102680423242413676_sc,246428.87500575237
7245557884784228406_sc,242742.49656604466
8925520993092852662_sc,241892.28925553226
55033155735608810_sc,240422.403750543
3047046662433111751_sc,242604.30565992417
1410718164519785502_sc,242809.61010901435
3459290729524206642_sc,241997.0826638701
4958058886534967042_sc,242657.27257254347
860465108954041921_sc,235014.08797907544
3527488242598467551_sc,242606.88125595046
6281830069697421911_sc,245023.74887818852
3407630960676694769_sc,241349.99193251025
220777279912362389_sc,242525.4464390872
5545507071142047232_sc,242927.4900805273
1632976817520709726_sc,236984.76083600763
1458575463379897371_sc,242255.1893758986
109389620877102250_sc,239724.44524741764
3143211942143826950_sc,240822.6149389076
8824254077441762071_sc,241862.56464001758
9061561356393668084_sc,238147.98730901052
854048099916877266_sc,232913.70093728357
9013983919653566692_sc,230800.76992462404
236123233858951515_sc,238734.22456152
1811128871539049095_sc,236232.36985816289
213625769935902084_sc,228936.78366136664
5252972378165748188_sc,241387.50733749373
2116146625751268539_sc,242342.37120554605
2454316515724968610_sc,242073.1784671598
1114323564105303141_sc,238867.67392218206
934102789941509295_sc,242027.39440639652
2389560745095563012_sc,232434.52807575208
8385426170251972079_sc,241371.99878703215
453203629398105734_sc,239581.32985234266
7497454661911394944_sc,243032.1841011684
7423668282042079537_sc,240041.75891888677
571264229455029355_sc,222254.64645254542
4227053019808209657_sc,236085.36675529697
2607326790428176337_sc,242968.2030505107
7671517233607146011_sc,243307.21483987768
6581660590486068258_sc,242098.16875239226
4822733031198197756_sc,242979.2011042072
1479681329485066994_sc,233871.3283839
1156694545460335017_sc,241866.23524152488
2823877798610043622_sc,241211.96349750052
1595181852111961835_sc,241984.73655416476
2596462906938170152_sc,239953.09682745647
2884092902426316552_sc,242217.32223460454
48916179963640686_sc,241613.76279898745
2366506135062062000_sc,242133.29707957263
3181505027806716064_sc,241044.61397247153
413228338353132103_sc,244514.1766350301
1929912659822471056_sc,241906.7236015242
4806588492380642099_sc,238295.411715219
477611943993333341_sc,243071.61411200804
625748796078289051_sc,243023.21239679086
6901021457501512026_sc,242638.4704676467
1697296672196475600_sc,242030.12994380438
5211810355146264139_sc,242594.39636606938
9196946062251474005_sc,243443.44164077772
8862307144603500967_sc,242708.5055930046
335199347257740754_sc,242377.26901408183
6166393000085135728_sc,242583.31157816423
7590407397806615221_sc,238655.04737185233
1387114378850828264_sc,242290.35003084302
2556661701287459898_sc,243463.64015009304
4077477073284820562_sc,223857.2704137701
5585380022769246219_sc,240365.55066596586
2890660588205739801_sc,234160.8412265811
9050745399489855227_sc,241366.16484625867
4616026779923290255_sc,242217.08479771842
2613912949123876893_sc,242408.53630931515
3644331323830049912_sc,241892.33806829844
8787766222237811662_sc,241908.6205907979
8939252645686464624_sc,242231.37966691662
7212933487681170384_sc,241879.3119671161
6875840406179237964_sc,243152.0985889244
4124688304508995765_sc,242552.32540580202
2376199265523442491_sc,241607.91923131206
1098698655660153317_sc,242975.68535851812
3074723869085034559_sc,240714.21273430783
3745570378777826616_sc,235217.63294339844
6277284666009306330_sc,241784.28362930234
2545884686963074735_sc,230396.01590056063
5381721025385321185_sc,241098.05778386572
8022358717656257258_sc,242008.59394279693
7273634465143763297_sc,243604.78019168845
4018471408674472013_sc,242001.3425723972
1037575899869926_sc,244951.1576055899
3925031172672067658_sc,244672.33480474754
1337817839840024265_sc,242186.33306739
529957280949946515_sc,219093.4188214884
7070767558644051618_sc,241794.50021047003
4351379110783021605_sc,243239.20488448936
5035626110860124948_sc,241379.61367931805
7016307618431699918_sc,243405.94044525237
3339062821873653335_sc,232288.8501371563
8182196037912808202_sc,245828.99641068644
4930339542874672704_sc,233408.30955258725
2901287113933569945_sc,243236.42606431394
6474262616990954928_sc,237389.6654895152
7457655175746412952_sc,242833.44340926042
3105234994427757369_sc,235555.84512988004
4415185892649136610_sc,242308.33798760056
1204574205636847942_sc,241437.16648340336
8054625086358785438_sc,238795.82619169002
8072006228978795423_sc,241467.84671402813
3630938621218067691_sc,238684.16013494463
1656202871077543672_sc,243069.67500335388
2135026258383174268_sc,240879.88786323005
8620800233637562034_sc,237810.88023093526
713605975453923031_sc,243352.11284861402
5738409948118569178_sc,235319.6924057198
6953294564861047729_sc,242035.08750040326
5009690184446450567_sc,242656.66330343005
2321950640201570250_sc,240831.97070475397
444779618363690644_sc,229392.53775624518
2224505899502401807_sc,244082.45571521472
8933095226779758918_sc,236974.33597936004
5584345083214131763_sc,244005.26295990183
6203082548603263190_sc,247241.31004208964
3664247204552696621_sc,241854.82290964897
5688303212795290665_sc,247237.26994572912
130079406502638965_sc,240793.73802646648
8346819152048214166_sc,239502.57118019072
5777214007622125155_sc,241349.10667623344
7407065566803059520_sc,239156.31713374052
4345563741358687012_sc,242426.0235242912
4845790007916804145_sc,243878.2007720325
6206432678853687291_sc,241675.71717691096
1448251469825515781_sc,241453.09400778371
6538004127146403215_sc,241711.33224846682
1797028790104146357_sc,234434.3371960689
5890297344604660151_sc,239163.28921295726
2926817776558931759_sc,239733.86148840023
3093774065692231498_sc,241547.6439539516
6250285473810666002_sc,242254.20979418288
3355042657366518905_sc,240643.6394520365
5545110249239130770_sc,242479.5278409083
8215403833870265867_sc,236521.81733023876
6802029618261056120_sc,240706.64026770162
3375495205907218182_sc,240156.61915118954
6771235897508277554_sc,233390.71063237125
7349783851956459762_sc,241084.528970925
6740893199342566576_sc,241448.8631809723
506138295905295078_sc,239739.66377643222
2366111574012179156_sc,239531.58115892106
4736230113047832599_sc,241662.2404257393
1649462786324867670_sc,237986.53493213037
5208157685279319362_sc,242356.60882339426
8828080194485289175_sc,231956.65331511182
7489157147399783072_sc,246184.8547813812
2455118784942101562_sc,237270.7952102641
4919853861026165852_sc,242173.06325595037
3551536245353409722_sc,241829.8665586853
8516587688725012822_sc,242620.5137724882
4460842852257154181_sc,243040.17721953563
5661963099746312158_sc,242856.55466507314
8506591337189284795_sc,245165.3675535009
7223615925786760932_sc,235389.71863442892
5808791513130728191_sc,241050.65696665624
646809262217309582_sc,246189.1350487504
6840806576104299171_sc,243126.07897381883
5920326097330821449_sc,241135.62064923483
3437247814797967021_sc,240321.9467468174
5842319316739915925_sc,240760.1411076106
4812580057696269465_sc,244901.17357763546
5726902954466684525_sc,239873.91844138782
3496699118711797001_sc,242027.9746760553
6191649958128200218_sc,239097.12777954747
6716677398200560535_sc,242704.82849165887
6020375210139664615_sc,242413.10520906802
4730510741846224096_sc,227492.84139377353
9126112393315703064_sc,238498.13978680593
5161967563069442460_sc,235038.2612699413
7896561294834722108_sc,243862.19522986244
8197885922464207943_sc,242768.39950853022
257524371839649379_sc,243532.13689793184
7303980325535187386_sc,243165.23071396523
5432085211933781014_sc,243832.82392406193
1625527770358623312_sc,239666.1519122551
6787476114307113847_sc,236845.4752072393
2135164420170775419_sc,241646.71377344194
3414477815677495088_sc,239996.42258858576
9031402455790589823_sc,242683.6676689869
3347212239294716191_sc,243663.22476540136
6356097451275569068_sc,241868.85438612825
3659403972383660077_sc,240817.12780654864
1943518436811267146_sc,242207.02022908
1289461437081782083_sc,242118.29879804346
6995948457331614201_sc,245958.72218858125
8423463692733243893_sc,239306.1857572545
2636647041713430800_sc,243080.55919667575
5254327134076637776_sc,236117.72689137328
5733011571963767975_sc,242436.89997147545
6773761397763786570_sc,242013.532381013
1377832923059903066_sc,244845.27745181182
3199963500377195436_sc,240198.7099090026
5277166594696329497_sc,241526.38798623116
7290332145507992091_sc,236557.52576366428
6232583115236750356_sc,243075.23875282405
4824476857987517658_sc,233584.43957288633
860588279387319180_sc,243848.71358362705
6487920586292855609_sc,242153.05330302825
796199843363521845_sc,241917.98552632728
7443168561373005749_sc,238548.55714694108
568489587841239175_sc,234598.40186974383
8252643581203533394_sc,241395.20841527128
6261254059604339523_sc,243154.78969181006
7118142539695673452_sc,242485.56119699462
4531589899460988257_sc,236285.97026391356
836409755847764673_sc,241855.011900876
7438453148601416537_sc,242087.68464889657
7779608300935152424_sc,236999.27511636916
4610492867744907898_sc,242818.25227876107
954110623376544206_sc,242385.71150576955
2696553387054291934_sc,230690.6126174251
6710528449688914583_sc,243010.19415187303
2154661459299925256_sc,234304.7796459833
1253893505327217043_sc,242975.00326192178
5863508425792313475_sc,242293.19045586378
6544098734887643662_sc,241352.37105494813
3422777417513500532_sc,238841.13992532442
4500706768718260152_sc,243130.57936661458
8558132612835176129_sc,242234.77693308078
6667795294549955813_sc,242536.27369743132
2991676661484396895_sc,244100.8190470825
7907065353856721143_sc,242927.6150839941
8518852639141340696_sc,239503.18462490838
6570269971268216479_sc,241118.1044451226
3282147327184686048_sc,244798.920643217
4351513362313559365_sc,244649.00782543456
2651952410150960149_sc,242999.09760634444
9011204438737365389_sc,241402.03787603846
4708823559777812055_sc,236033.67010010843
2728506866845210190_sc,243277.83553660597
1252375118134913744_sc,243471.65792264233
3731425980795988245_sc,231760.44727033508
3712134470227302674_sc,243007.7947267997
4376827663882526233_sc,242307.82332858664
1054881396892383323_sc,242033.4034874089
760604053005830044_sc,243957.47686078874
3512547302573957309_sc,232523.6428605626
7487023899811414012_sc,242636.33052767048
7029058601877171707_sc,241691.44972354986
5703452362497603757_sc,242109.81961697413
7174297069583223889_sc,242149.71488089935
6038615634094355517_sc,242047.66080387353
1048487908287530052_sc,242186.98642660238
7654697498838207391_sc,244688.95071936672
3330702673312915786_sc,247053.39388720697
4493433118056606434_sc,242873.1439451558
4189164401529099456_sc,243623.48221349606
2203472682266744233_sc,242098.6976829057
2455270060114276607_sc,241018.9027602468
6268364350542160522_sc,226235.58097180346
5485412727262472711_sc,243130.08189379724
4333913608605788923_sc,242086.68759842854
8054614219223842863_sc,240385.7331488243
3433357310720280369_sc,242186.9351945688
5471888136624682045_sc,242125.9355362533
1820344257958020005_sc,221963.58313711043
2286509012520813300_sc,242373.4633273911
1251678112439909237_sc,232665.39148270755
7635679736898052956_sc,229078.13188781054
6819599582625857114_sc,238227.46598783555
2641172405850214118_sc,242295.76283417258
5583402563036209279_sc,242322.82191150985
5669784436078855102_sc,243814.06295578738
8986684921030185233_sc,243563.828118199
2604724694595858333_sc,243897.30927807093
7882940725736465659_sc,242751.50073076467
2007586840930676870_sc,241294.1249218846
2735554048862674201_sc,241342.2673568388
3823237686016894384_sc,242950.8706315348
6557835863631758030_sc,243041.84181893244
1860546415903202724_sc,243088.71352400273
8516863464320391741_sc,241836.2961757564
1007573308966476713_sc,241999.6545005498
3741370829548270233_sc,242884.17545138125
5832425417768458718_sc,241835.04993768467
6652358505889791653_sc,241128.88085506152
2973078194781067022_sc,237451.6859493488
4898697851954015232_sc,240223.66450638545
5031201471724871823_sc,242158.7548211683
6673196178798032156_sc,243420.65629510404
1594304834872461088_sc,240729.08403823114
3773278259428239520_sc,234267.63029601632
7947374120338360624_sc,246568.99856323533
7359834806898679331_sc,240737.49899228473
2799630459422003327_sc,242018.8867046124
7602747536418313222_sc,238241.3575783414
2283588510877724139_sc,242512.68387434
7802751778993705394_sc,239809.52491798767
8234162593395305558_sc,241750.98594480008
6302351374988930911_sc,243165.29415763268
8016101173117159496_sc,236092.7912821339
7828546419204019522_sc,237075.2007896927
1343304896887941153_sc,241345.48395849945
9118542165981641756_sc,241957.69064428407
8012771959892379089_sc,241491.64413847524
8058406195473793721_sc,244615.58958511078
7833017652344157333_sc,238604.5901309316
1907213915645258710_sc,233167.17741126078
5068444980053381457_sc,243437.40352928333
1442246240574869187_sc,241119.53748136957
7496285969138442120_sc,242910.2958735874
3233946486982523460_sc,243240.95015539072
7834394362918836693_sc,237503.3187155926
6737818532335082439_sc,239716.8662466084
3129323880892009293_sc,244120.14288669548
5089675386223300819_sc,244667.76198292198
5384212619390858603_sc,244323.6282065534
8409398286982518795_sc,238198.53772673864
1676599343673733996_sc,242622.54641072816
3240983531057736623_sc,233276.82038503446
4940705133891553046_sc,229890.17346164875
48804197078372689_sc,241851.5123182347
8860921311199167850_sc,244210.86361295916
8371316046347643693_sc,239182.42922614492
5571703109922694267_sc,242485.35322953176
6164317470808528728_sc,243166.0081877722
1982189145002319872_sc,242394.92989890932
6159326739232480863_sc,232293.99289974486
8435440293668281019_sc,242219.97425960252
4313864652798978183_sc,242405.96396787988
8476338237924548406_sc,241856.14130271573
3237501159316177871_sc,235898.5652794362
4282881167099495773_sc,234008.1533700626
5706896900331497402_sc,242906.23325491286
8146297334071056744_sc,237443.02274120637
8028822222826959354_sc,244308.8316757431
6896784203115321031_sc,247511.4483984862
115885348859837276_sc,242257.36772722803
9088343597257056950_sc,230247.38545782704
3503567023860800116_sc,240903.47101945814
6346454834433836762_sc,243034.511261179
2491472527814168488_sc,228197.92385196078
5024372851519324090_sc,239206.93133113286
3144213149273258171_sc,241238.2824864736
5798916967958217175_sc,236659.1684455836
2899231612307685188_sc,243070.18024498151
2390479468159932073_sc,242841.822948551
4233829015690887880_sc,240418.47634804805
8003017022716923470_sc,239399.09234068563
8873482133609440077_sc,243729.83624362588
7335056659268801946_sc,243198.3117831036
8632556561383530254_sc,242300.22948304014
803320324052532031_sc,242580.28685916847
1789841881668483637_sc,241261.20522742197
2848700044500530120_sc,242348.55783571085
6593444313768180157_sc,239927.5605034556
5610571942814586000_sc,242562.61437516913
4207042855499017365_sc,244195.0046652143
8883415040771255932_sc,242058.83608924516
1503622930668825341_sc,229084.00045888728
6522565268314086706_sc,243027.71998224428
5851018504845269705_sc,241982.76964762973
5025573551139106408_sc,242245.60001581185
7896431253437995850_sc,241900.15438072255
7780810801016182684_sc,240929.66511533732
3753013128536437484_sc,242331.01606812928
3856560688914949495_sc,246596.68295493524
8668045605532690489_sc,241833.39399887188
822963173463289351_sc,244392.54947423676
3056496193309180369_sc,237866.3495267719
8796672510354161186_sc,231501.83514550177
2883611523480447121_sc,242302.6406808561
6669340487787409699_sc,244507.60295675934
5361507735662548946_sc,241975.88562225757
8141218973291019803_sc,243260.2530757822
5601145764871510833_sc,242626.474654275
8734833546215757488_sc,241735.61466836673
224085634466858621_sc,243500.69417400702
1119031235556320896_sc,237937.56410011358
5872037408502259857_sc,241082.05420883218
4358247867249388433_sc,242046.4575542306
6979771433472371017_sc,242893.8900447108
7917857999711984639_sc,243595.7753550808
3935862848607144705_sc,243186.50645718325
3816396206662655070_sc,242352.768054096
1301976825595357150_sc,242355.26785974516
9107541226650015884_sc,241542.4490316933
6810350695446889019_sc,243234.46601702296
2064689366289402129_sc,244030.6003940984
2165242523081448328_sc,234555.94461705355
4762371150153450477_sc,242545.40781156038
3549665357182727135_sc,244076.30648398772
433289442127842312_sc,241924.14234385607
1319530529617838683_sc,240189.98983435569
2500914416921064059_sc,242091.04705068405
9196737902389417350_sc,243189.70717694887
7586816684199677020_sc,242522.1666697835
1706216513788387104_sc,241763.37606055566
4927100500815322239_sc,241370.84976313193
3510593665834030780_sc,238549.61787249648
6969825036925123408_sc,237665.6993518443
8456575562273880806_sc,243401.41717062148
4340974145466767870_sc,237230.88195148186
974553511695777483_sc,238853.13846264832
9106533257940723429_sc,241975.77599757156
7893416062488244357_sc,239580.79286808512
2524984757226459208_sc,235060.2720310158
3837942234819614260_sc,244527.42999319447
5908298282153316828_sc,242340.10516900342
1686829829798908901_sc,238131.54112079446
6553789933616071412_sc,245706.27015577778
5581412546694309379_sc,240200.7061144029
2092318762821763927_sc,242632.7368495418
4104346536801685646_sc,241810.41974130837
6091188799487169012_sc,242489.36700338952
5218827294708263544_sc,243072.01882264562
2565969151886342700_sc,241947.3273480618
5455487182294708572_sc,230129.47811035145
525318242047372684_sc,242836.570106384
8877935273716750668_sc,239862.27936397513
1466387357519076668_sc,236637.68531881424
5455800035014889271_sc,243257.5479039985
786823052134469158_sc,238370.76019509553
8523464096093614229_sc,231181.69703918332
4041108489937945479_sc,241400.55284246334
4077731316361901343_sc,243768.8500765918
8114897725099067459_sc,246150.47512484124
24003528264893641_sc,242369.6870963569
2361547860545696752_sc,243575.6135397055
2467016814319657061_sc,240689.08179634032
7676690639572683202_sc,243658.57392634582
4396737911250615943_sc,235614.67326824876
1933202129363510856_sc,243380.91201223247
777326258881094098_sc,242000.04485804692
4001946001314335809_sc,244061.21547417197
7639724823285236224_sc,236667.9513995089
8468132231980576579_sc,242478.24967532067
2064770351937853623_sc,240574.54975199082
1340306399366036773_sc,242879.7018912977
5086374354669881775_sc,242529.64353294772
1405078374337581334_sc,241785.67731098068
614947618138316947_sc,243197.97105996727
3377569381150850373_sc,240544.0470619868
3860369518796705464_sc,243846.6824499463
950195972417607793_sc,242130.67795502808
6649944233881833144_sc,242531.9289166306
6041535291617612934_sc,242628.64000942744
3862283029367147100_sc,243750.6303707918
181287554825540894_sc,242486.83287042487
1816798674368617450_sc,239531.7245757295
83327506385352863_sc,227908.371873266
2374089637194825990_sc,244003.47389372095
3748490558431828325_sc,235034.08639934767
4638783602286302921_sc,241812.84158886905
4420836123849717170_sc,241951.65138879322
1084673948755476350_sc,241169.3184038155
5324936402725168650_sc,242546.91737329742
7571821413523194201_sc,239390.3428153713
7744188316941756613_sc,242836.77669163898
8228221745974601727_sc,240739.5048552957
9050110048390155871_sc,243411.30959016943
1717184228785145942_sc,242002.57435267873
3238513504101721058_sc,242472.45632933022
5396007106662053334_sc,240948.61322353032
3065749611935866818_sc,241255.37161515144
669043680083864255_sc,241527.58026574904
3100370478761185431_sc,241267.17052907904
9026081859478660696_sc,244578.35332242117
6496297149907478000_sc,244078.143159795
6166987229028211219_sc,242631.20464516504
962595921037755088_sc,245656.92265817628
1343846973671863229_sc,241489.2072366317
4649239755459385236_sc,241170.03110130137
6497979232533276925_sc,239910.92699580817
4210775131628397589_sc,239530.94261069002
8768221758341263284_sc,241451.3296483961
2569372958696716049_sc,242459.74449810133
8948850402277898504_sc,242239.96765092065
7870588777039644797_sc,242941.9990487158
7241943318823559370_sc,242826.90361192924
8627999673846490665_sc,241612.1405479632
2464206192857008390_sc,229538.52727606476
6729843582569274658_sc,238630.8683669529
5586427352158147728_sc,242329.56988362462
8702178366038339506_sc,241906.87568182376
1947198327605580227_sc,241283.5719240562
3938835449279109405_sc,238105.3730336325
7212296271753571789_sc,241922.62179597252
810750068067369709_sc,234118.7672985367
1126070781577415060_sc,236510.96668833902
797830443843200181_sc,241937.32592669723
8104945745536372662_sc,241752.78634035797
8277938122762244951_sc,242843.26276292585
2596337982344892983_sc,243025.00828521248
8015769770833919150_sc,239926.4681609227
8033734419678610065_sc,239755.0276290049
4353438239585114150_sc,243391.35957064093
8092262465321278092_sc,241598.9171044673
6267640680442398675_sc,246344.017073703
4658821106975863052_sc,243923.68659222338
6116032450228116964_sc,244996.5439433452
3721078147097631431_sc,240866.6790448841
4745768631089199901_sc,242268.41933709147
5458455559675797617_sc,243937.33580978555
8654665542164163217_sc,243586.9682636731
4291015614488749783_sc,240267.0658820316
5828508641370402438_sc,242938.28398610745
6987419149448515270_sc,244144.95667534755
8235315289953081757_sc,242570.75514626867
4373018535105108753_sc,241803.61123122947
5560817276256086407_sc,241316.71961206084
3438258075293987541_sc,242159.90133870067
5044363217163938175_sc,239259.3914144272
3934763559105859268_sc,242810.13401817
2497114369936044677_sc,242147.18065483103
251967580184044876_sc,235996.16932381564
3470270409008589831_sc,242140.29618131128
788796007157815113_sc,239554.9930606704
4676539813751463621_sc,241297.0084890698
1808715223128678254_sc,237956.02334598394
4508949653099330439_sc,241006.86657981772
7870804063685469428_sc,233011.25010479664
2579376103104581664_sc,232377.97745923733
6918954005540555326_sc,240175.86540538078
2911416249252691852_sc,235969.38229385368
4717315140529929321_sc,239746.49670916673
8179943885293662017_sc,240700.13964132496
7747032442829199063_sc,241342.6632678047
8224262122507265619_sc,235376.23435302064
7642144487623768120_sc,242579.83042609395
7985118364731682810_sc,242974.04517455143
594954920726767965_sc,237248.73858359095
722254319151643746_sc,239887.64227235236
4547088972561623613_sc,240430.19443345262
6025810585326446150_sc,224915.1618880492
7180167619714584207_sc,242076.07958961205
9215274230034407241_sc,242426.57166792857
8386291275214158523_sc,241894.65176575698
8258560128201891940_sc,242123.95287395432
1838102694588906615_sc,239327.8982104587
5669693147993476919_sc,242890.2886722663
7231308710308396834_sc,242707.3851068122
8560299663226886126_sc,240102.07275186927
5776508772342690439_sc,241854.54518657443
7271683521083467280_sc,241346.99143520664
3639257400881463645_sc,241525.92208117916
8425614190299680592_sc,239285.34824651858
2496509877524592044_sc,243763.6295830554
2563689338273435331_sc,240958.19074249925
8381648231560773657_sc,241592.6228818241
5006421103598952873_sc,231669.08497293774
2979425415631390179_sc,227577.12689795246
1353263670976574129_sc,238121.1916876729
4348694373886659233_sc,241178.15305171753
55275883936213049_sc,241765.26561147222
1443196661695947486_sc,237062.80864173386
1405946286287450031_sc,240949.02620601587
321959784226548771_sc,239060.31257929094
8890073316212091856_sc,243012.09118512695
7467676163578279572_sc,240513.35836103855
1726159899784033460_sc,239239.9780467864
4417658995788283053_sc,240823.9105487323
2073547631579864162_sc,236937.79032208427
189182231789793800_sc,240631.6553457572
6328010865323548757_sc,241426.1194782702
6213594084293526646_sc,238782.8967243637
1048460865075142817_sc,230390.55984100656
2357552587771786348_sc,242348.86770622802
8075844550330997108_sc,234833.71511174948
4602335156012070605_sc,241530.8910317332
2007132211960226496_sc,230666.5799195627
8418542483931765849_sc,238426.01155895775
12880076216702587_sc,238928.64880847317
4907568272044081094_sc,240876.6699198947
8401872437974560923_sc,240431.99897697783
3730847093609841977_sc,242565.26911416123
1484551776661218764_sc,239060.5889382391
3974500833847523060_sc,241370.08793718598
8788325691085378170_sc,240203.2316110007
2849184271263110686_sc,243106.90832607553
2880500903919276580_sc,242187.06888638742
7966328891597462132_sc,242231.20423867236
306295876498399040_sc,238482.72539980785
4712186543220894441_sc,242041.587889754
5909122002219498125_sc,241424.53189758144
446618138837144607_sc,241945.52790877153
9192601081645552835_sc,243099.29282958724
180882581523820142_sc,243339.75949544882
2445596665226203287_sc,237085.1614054135
4961238909640078692_sc,240630.62733058605
3235628691761781442_sc,242125.33821369405
2021644029481158151_sc,213572.62288590032
7291195078505431392_sc,241674.6089129006
7771200318685373898_sc,238746.7372472225
2591498476407212903_sc,235170.92895119032
6236019639734656285_sc,241914.25894411295
1897932675661669069_sc,225949.69252145255
618239640396334672_sc,241745.5683202858
2860629413100415416_sc,240917.58166708323
4763865233468023397_sc,242812.7773635434
7101308515401871553_sc,240946.5683086198
8324406130297031808_sc,236908.02866016206
8320507783777017853_sc,242015.06484744218
8123142891084729271_sc,238244.9406225361
4015673899431045215_sc,241931.13913812998
1030603044158081433_sc,241700.16466227817
6690153185078946825_sc,241905.7492576734
438292364669285594_sc,240786.33732489208
5229574803273661894_sc,241720.04192808445
4447994327420549403_sc,241334.107895421
8711050763740313550_sc,231764.9549754301
6453897412720789766_sc,238958.99881877057
3727363101763892723_sc,245620.921087412
5071811184393337770_sc,243077.1011566291
1346626463765194606_sc,240347.52239476924
8847272930899470840_sc,240972.9483247757
1905340415333818186_sc,241993.63115614085
6246705281489235850_sc,239321.1483654139
2614236342449873944_sc,238350.31634572425
2218557151560139255_sc,242525.45987669082
