ref_hash,obj
1083324672128707147_st,22568.70687226393
1084673948755476350_st,18707.60474988096
108675559753870541_sc,103200.00255016779
108675559753870541_st,31239.074541574
1090348823218637154_st,84686.65261651884
1091213713572176533_sc,108272.95357260617
1091213713572176533_st,113191.88114775118
1092578651697005865_sc,108383.25101200573
1092578651697005865_st,110538.64468451164
109389620877102250_st,20611.72716164657
1095130837096278807_sc,78111.59332376119
1095130837096278807_st,51813.307354477
1097690588650818183_st,29187.922986480604
1098333517628887771_st,110661.22575156557
1098698655660153317_st,9048.996764262543
1100694657931150169_st,22670.463348155903
1102680423242413676_st,12710.058409447949
1106971792117053344_st,109829.13726029967
1108571703275362862_st,23819.843619741503
1109716870153151001_st,87260.27429869397
1110652558277138855_st,15658.0693086673
1111065470587874091_st,76006.6941768296
111177788438165194_st,36787.534989288215
1113913537041480485_st,77286.48963882575
1114026657194419748_st,24048.529996179546
1114323564105303141_st,11880.92864828427
1114508230319864946_st,17690.454215670543
1115138041376043539_st,30065.233724195303
1117590669569321964_sc,102628.1734055368
1117590669569321964_st,44663.53021558512
1117811498061299916_sc,148053.9975
1117811498061299916_st,57654.79838292713
1118296407046663101_st,74994.16409420618
1119031235556320896_st,23605.82592244917
11222455493472018_sc,112218.06581360793
11222455493472018_st,78537.81198680037
1123499146680162742_st,82193.48868759468
1126070781577415060_st,13816.40744052084
1126877271043713659_sc,108383.25101200573
1126877271043713659_st,110538.64468451164
1128648311587971120_sc,112218.06581360793
1128648311587971120_st,74700.36725313582
1128814228344083814_sc,159683.34110212958
1128814228344083814_st,51367.9301699051
1129766292147277557_st,65911.12736701862
1131546864431701911_sc,85762.87089134929
1131546864431701911_st,20114.36130264848
1136031752303953778_sc,122422.58675259793
1136031752303953778_st,72266.97114341057
1136471390576544145_sc,148819.0853632236
1136471390576544145_st,75808.51910663847
1137626983589975828_st,75745.63600702431
1145009605155104884_sc,257378.09000000003
1145009605155104884_st,28709.558644192875
1149958127364605785_st,24190.700338789502
1151346651469575337_st,45462.47137438014
1153540947733791830_sc,112218.06581360793
1153540947733791830_st,78303.57728440869
1156275031468463136_sc,108383.25101200573
1156275031468463136_st,112365.1006753266
1156694545460335017_sc,95094.7924308052
1156694545460335017_st,20746.61050508888
115885348859837276_sc,100700.03493384752
115885348859837276_st,22337.051916120043
1159207938497285892_sc,99223.1057053508
1159207938497285892_st,59202.07123715923
1160971248791325717_st,26414.968899366424
1161843904632575594_sc,108383.25101200573
1161843904632575594_st,110538.64468451164
1167633864786053186_sc,111132.14277602236
1167633864786053186_st,69375.88107133882
1168157541031578455_sc,71203.225
1168157541031578455_st,22872.29251610622
1170926351229275807_sc,112218.06581360793
1170926351229275807_st,79679.75108701043
1175385689997483703_sc,110505.58425259792
1175385689997483703_st,84109.01769282605
1175791667336060650_st,110275.54382811037
1176502947759067386_st,102836.92080723893
1176818370378839086_sc,35442.38
1176818370378839086_st,41575.44131468041
1179211379479512284_st,86094.7501561726
1186516249413150404_st,110592.44523919222
1187615102176685882_sc,114841.53534646785
1187615102176685882_st,58042.9299440523
1187995611677437206_sc,77051.21262463035
1187995611677437206_st,12815.846804094674
1190424870217036395_st,38020.99222241933
1191960282997642823_sc,104129.79252786581
1191960282997642823_st,118393.26174991464
1194162776830151855_sc,78477.28150134107
1194162776830151855_st,19123.562154085863
1199641757841499367_st,19805.40715760228
1200899806989014770_st,110680.71998800489
1204574205636847942_st,17524.324290362958
1205014055416064598_sc,49145.77
1205014055416064598_st,45064.5261968309
1206234638304930993_sc,108272.95357260617
1206234638304930993_st,111890.11438358796
1207737003178589247_st,68312.25336742522
1209201922567589129_sc,112470.60365350764
1209201922567589129_st,76507.51059684892
1209266135065312559_sc,91608.088781056
1209266135065312559_st,25789.209152820695
1209684448831341752_st,20287.79693183352
1216484723925399897_st,77349.19808472384
1216551715294982491_st,58202.80407033706
122031620643150233_st,54949.81268201743
1225293060838887434_st,61744.7726947384
1227457012435462438_sc,109915.5234308244
1227457012435462438_st,106624.51911318376
1229609562842818924_sc,85200.905
1229609562842818924_st,74568.7454785171
1231413972006880331_st,105276.0353827501
1232605060713570544_sc,111516.87318423037
1232605060713570544_st,79809.88887882332
1233658583417535945_st,45556.57087424394
1234527712464722201_st,78354.3913799042
1236618452781354742_st,40653.61505956561
123979484119113285_st,26483.52583326457
1248297595627780685_st,43946.875303840585
125102898244387791_st,36338.939373327885
1251678112439909237_st,48624.89897621336
1251711610192393941_sc,109706.41873193382
1251711610192393941_st,44803.45969496481
1252375118134913744_sc,511641.85
1252375118134913744_st,39179.446358857385
1253893505327217043_sc,107856.42200971194
1253893505327217043_st,61231.250668947774
1257211796115020351_sc,112218.06581360793
1257211796115020351_st,84351.28444674071
1260244248473048882_st,53614.60665010874
1264022936299507076_st,34589.9003550068
1265362887592424102_sc,108272.95357260617
1265362887592424102_st,111890.11438358796
126760379585103536_st,63970.957002344505
1268668663105484535_sc,322432.054016374
1268668663105484535_st,46118.404779346914
1268988768599406958_st,109310.01152545694
1269617022810318893_st,38406.7323667877
12710129175666777_st,22114.466916388887
127181479361225903_sc,33446.832
127181479361225903_st,111890.11438358796
1280782500667332514_st,28709.99807151489
1281391375697256626_sc,75997.03629069813
1281391375697256626_st,20872.774325312683
1281554246271544540_sc,112218.06581360793
1281554246271544540_st,78559.85760002393
1283079572748604544_st,15675.066272264161
1284329121151747079_sc,110110.88528889246
1284329121151747079_st,103427.84504951608
1286394024293955508_st,49460.37172970776
12880076216702587_st,3187.2027360614984
1289461437081782083_sc,110441.5188251894
1289461437081782083_st,6911.095758941782
1293570292730365189_sc,134272.92746551643
1293570292730365189_st,45821.16358159386
1293698919678093585_st,63853.63034498924
1295673566983281594_st,50095.5847402522
12977391562678610_st,21564.186625866674
1299921942054010422_st,74314.22618236381
130079406502638965_st,45134.51441922542
1301976825595357150_sc,89315.77928695132
1301976825595357150_st,44203.44434586126
1302737911806151146_sc,162776.81851200573
1302737911806151146_st,110538.64468451164
1307116007931231623_st,33696.512322511124
1310258515916187559_st,98815.11873239766
1311716395227719150_sc,104055.82252288988
1311716395227719150_st,42810.22983369116
1311884661988038994_st,106547.07368122648
1313615473299479354_st,102727.48029695924
1313764485732247479_sc,112218.06581360793
1313764485732247479_st,63627.16843276107
1315792885380883436_sc,109217.46715488234
1315792885380883436_st,54187.8369763458
1319359126470626650_st,31585.070687904037
1319530529617838683_st,6797.3472470531115
1319647639949654011_sc,94226.566298565
1319647639949654011_st,25607.82332965725
1320285155686563936_st,23954.00925206554
1320698541748474698_st,58440.279442078565
1321931638565151894_st,15346.341323176997
1325299270880328289_st,77405.9641400105
1327834472616354686_sc,81484.50146515046
1327834472616354686_st,9995.17641127041
1328371665987429740_st,39220.05958097802
1334979714748379384_st,108220.49086278863
1337817839840024265_sc,82204.835
1337817839840024265_st,38005.45672110419
133862296273929010_st,45990.120356173
1339357409349811507_st,56028.70011752073
1340306399366036773_st,16185.546929949449
134252899899870481_st,107672.82257255724
1343304896887941153_sc,87628.42265899225
1343304896887941153_st,27513.812571408595
1343610696446705241_st,67533.5665389291
1343846973671863229_st,11485.319163893133
1344094560572816090_st,57229.76899354633
1346626463765194606_sc,63373.6205
1346626463765194606_st,56968.12986255196
1352341197795597622_sc,36861.905
1352341197795597622_st,39501.36262662487
135238190226173630_st,106879.57153220047
1353263670976574129_sc,103182.34103158569
1353263670976574129_st,21008.312720350703
13538278622181869_st,48556.39638834048
1357410736932166810_sc,111281.06425332936
1357410736932166810_st,41617.50393687411
1358413347723403971_sc,75951.905
1358413347723403971_st,113027.66909108502
1362414875645754903_sc,85000.46962767691
1362414875645754903_st,21429.943918435038
1363698198585598240_st,109158.50290642974
1364647366087403809_st,48789.27701557342
1368635821614525643_sc,53024.175
1368635821614525643_st,111890.11438358796
1368648383437916310_st,78327.42462930457
1377832923059903066_st,9090.569444399029
1379699859413237664_sc,107483.90356071704
1379699859413237664_st,71542.5219415686
1380962370594749522_st,57606.20862153416
1382829534454032345_st,107941.72228602627
1385715509195499069_sc,78626.37207555727
1385715509195499069_st,8311.939169923355
1387114378850828264_sc,75155.83247267116
1387114378850828264_st,24056.489153787134
1389885607828963485_sc,73630.5295784483
1389885607828963485_st,17698.19801855255
1394811243445482525_sc,81944.57
1394811243445482525_st,42263.81487146136
1395269098318536492_sc,109784.34403681586
1395269098318536492_st,53872.925525561775
1400075890161845268_sc,261335.705
1400075890161845268_st,48482.44298740452
1400708258671251084_st,32418.65268455145
1401236653722021257_st,106646.55910160839
1404411859457035750_sc,104457.37764865164
1404411859457035750_st,54369.6221895941
1404448451510586910_sc,96333.61717189604
1404448451510586910_st,26751.466100081456
1405078374337581334_st,40120.633513945526
1405787563688548883_st,76479.93394225836
1405946286287450031_sc,77712.017837915
1405946286287450031_st,16766.4844142519
1407405697773200982_sc,112134.41972123695
1407405697773200982_st,68454.7466286899
1409860811222483843_st,46440.244829217714
1410718164519785502_st,27607.97660566817
141185236309213124_sc,95165.04274132242
141185236309213124_st,16178.989076870621
1414751606152167615_sc,151616.60265157893
1414751606152167615_st,93143.08903079787
1415274408925640121_st,47918.94627063362
1416278477638614719_sc,102916.33511744086
1416278477638614719_st,32188.873775722
1419354839057038471_st,62762.39102372447
1432518504296468150_st,96278.2451297219
1435877564557012951_sc,114024.6725935374
1435877564557012951_st,73836.56471962952
143620778860167232_sc,113145.47467243506
143620778860167232_st,72302.56537648986
1437959286938859386_st,107496.50076142326
1437969918229546366_st,106878.49322197144
1440198406831417758_st,79052.81771208876
1442246240574869187_st,11885.39123392919
1443196661695947486_st,11123.846871162446
144510415764152026_st,48928.54012744363
1448251469825515781_st,21511.80737401498
144858825658199154_st,52963.304153488585
1448618883257823284_sc,129422.44392591414
1448618883257823284_st,44251.0765854966
1455406734324235174_st,36738.790818899884
1456159922209789941_st,109860.84174194193
1458575463379897371_sc,63084.63085547277
1458575463379897371_st,13559.979409310316
146206268035953838_sc,69810.33716942377
146206268035953838_st,21517.796633863767
1462310992362977115_sc,88386.8775
1462310992362977115_st,83423.44714543651
1462631094364743739_st,41371.6396255471
1462900288741887152_st,54121.79724449534
146349373354039130_st,50592.776656896036
1463737277041413876_sc,67872.29000000001
1463737277041413876_st,76915.9097559645
1466387357519076668_st,14289.867966385582
1469112136497229420_sc,106426.98364113363
1469112136497229420_st,44957.63650601539
1469891437001939430_st,15629.565634128701
1471369522643687852_st,78592.04635470675
1474374544316597063_st,108748.45328574373
1474838723237605457_st,57291.937909931374
1477883150977764521_st,80072.08678721084
1479681329485066994_sc,71740.66304340704
1479681329485066994_st,6222.30842612218
148388802174309925_sc,315793.6004964226
148388802174309925_st,32527.68254841578
1484551776661218764_st,3643.4925200571824
1485566267036074672_st,114634.807073707
1485585519590186498_sc,85985.03
1485585519590186498_st,36603.42895254413
1485710806967558837_sc,108710.77314419839
1485710806967558837_st,49792.69333371231
1490775021605137609_sc,110135.46360120518
1490775021605137609_st,92502.86804613467
149145192403446337_sc,110505.58425259792
149145192403446337_st,82468.02100467599
1491766937226493605_sc,108383.25101200573
1491766937226493605_st,115995.43931841606
1495680085352673226_st,67405.32451140237
1496724042025426431_sc,82052.57878455776
1496724042025426431_st,12430.79214104706
1497128270570315821_st,86838.97245588411
1503622930668825341_st,12112.996189584255
1505582288748773676_sc,109430.61018396908
1505582288748773676_st,58452.447645832326
1505707263781865790_st,56755.51936771703
1507725753842469617_sc,106016.9050194802
1507725753842469617_st,35138.023359988576
1509545633114961619_sc,51327.707
1509545633114961619_st,110909.10329258603
1513880118499895475_sc,269822.51334755943
1513880118499895475_st,66135.59733265617
151719194698470862_sc,112019.1894861218
151719194698470862_st,77441.03770247527
1519771825716243940_st,52815.666955680936
1521407447410849866_sc,110392.34874197724
1521407447410849866_st,78126.6258602672
1522064661862584327_st,66846.74140676993
1522174467525920419_sc,101686.96775864386
1522174467525920419_st,39019.37126511209
1522517226455603717_st,112514.24692887902
1526533209361572178_st,96267.03479827591
1526589386802120877_st,103276.81206097039
1532920640971142763_st,25520.42982266261
1535179488604428892_sc,3680.302
1535179488604428892_st,111890.11438358796
1540895757038675521_st,56506.09935081068
1541360754262871055_sc,108272.95357260617
1541360754262871055_st,113056.40605050225
1541943482926064403_st,71546.51625314777
1542252940507519186_sc,108272.95357260617
1542252940507519186_st,111890.11438358796
1544952069069412264_sc,49999.605
1544952069069412264_st,110538.64468451164
1546380888258110620_sc,110110.88528889246
1546380888258110620_st,106305.62882132367
1552048892636076688_sc,107638.16551412964
1552048892636076688_st,65045.050579723465
1554217736630697432_sc,146882.13736323555
1554217736630697432_st,50986.105240865196
1557657670234529677_sc,120262.23851200573
1557657670234529677_st,110538.64468451164
1559985950264706026_st,74554.75870189826
1563149421968177217_st,113889.45500340346
1568239518763418505_st,65683.56274499245
1571815441379711120_sc,103527.05812810763
1571815441379711120_st,32834.31646884009
1572073024204691574_sc,111709.6517754623
1572073024204691574_st,77026.62983790098
15755635624013585_sc,143977.0594385796
15755635624013585_st,50451.96775577866
1578493458135285912_st,32414.75597005436
1579648092439095955_sc,78636.135
1579648092439095955_st,110538.64468451164
1582245318038800705_st,32930.105002997014
1585273182248364632_st,108231.38216874664
1586011569157541229_st,104852.80097446684
1586308550876044716_sc,108383.25101200573
1586308550876044716_st,110909.10329258603
15864059592995091_sc,111572.60182958984
15864059592995091_st,57027.79563122952
158642282115857939_st,17462.409589348234
1587423418122753177_st,17966.804789222464
1592232433995993602_st,55897.805279686436
1593315082014178993_sc,79454.87118652705
1593315082014178993_st,28034.563778382333
1594304834872461088_st,33304.74776151816
1595135091194264808_sc,200627.42
1595135091194264808_st,110909.10329258603
1595181852111961835_sc,100605.8526923832
1595181852111961835_st,37752.49836775809
1598279014358140630_sc,38171.74
1598279014358140630_st,74915.25254688093
1609139111614355686_st,66991.92765118112
1609275904163020719_st,35526.4878746439
1609949567718682385_st,22053.120251682318
1610107188799256895_sc,89285.44854377965
1610107188799256895_st,13262.955437248624
1610494654440971107_sc,82219.50549794387
1610494654440971107_st,23470.18199261111
1610631182235861036_sc,109509.0325077504
1610631182235861036_st,58418.80555909701
1610830018249632088_st,48230.810049478474
1619005863892213340_st,57503.59256496926
1620044022477258303_st,72760.75817337428
162252644031331242_sc,324363.15357260616
162252644031331242_st,111890.11438358796
1624621636247371157_sc,151535.54056271526
1624621636247371157_st,62720.71441374549
1624675199747986180_st,80586.8798777873
1625527770358623312_st,26451.24209832756
1626122822972650492_sc,118299.89808591887
1626122822972650492_st,58008.85013056325
1626240234331226893_st,22392.66478131252
1628314475685116126_st,72885.79053561157
1631312698088948141_sc,84983.90207669126
1631312698088948141_st,20349.808684982727
1632976817520709726_st,2148.745477848513
1634650407908315198_sc,108272.95357260617
1634650407908315198_st,110636.52069752564
1634912018741747313_st,107779.10635046932
1635806999972794207_st,45737.05559600948
1638155133101635232_sc,102229.32755973533
1638155133101635232_st,36656.50215219045
1640419309626397644_sc,322810.79376889643
1640419309626397644_st,59466.56539151687
1644684818861378247_sc,1772.01625
1644684818861378247_st,27118.194782574443
1645117383971795261_st,104016.90931716107
1645448724794614846_st,107463.63100267363
1646244151176203402_sc,75813.21438991188
1646244151176203402_st,15557.95253373944
1647303115721594711_sc,47974.4565
1647303115721594711_st,110538.64468451164
1648484391049043683_sc,107405.03233990763
1648484391049043683_st,48410.73719386296
1649462786324867670_st,11875.149231637804
1649470682218050050_st,100335.93868243613
165054203039707364_st,111055.50424241528
1651298545102448143_st,50381.72528794469
1652973856044692882_st,6945.827671095522
1654414320062233188_st,78197.51175773365
1654931404191930561_st,75774.83634152013
1656202871077543672_sc,99184.0962957358
1656202871077543672_st,42872.24789638804
166111167582199775_sc,97535.21063877734
166111167582199775_st,37702.67140628122
1672980903727097060_st,50563.009228544004
1675618435344112751_sc,323701.2010120057
1675618435344112751_st,110538.64468451164
167645149541424501_st,69469.15723471736
1676599343673733996_sc,139935.83082293926
1676599343673733996_st,45028.99976401419
1677397424183807063_st,105631.85047991104
1678574764210748596_sc,97591.6721885162
1678574764210748596_st,33269.875115861185
1680454818764604919_sc,111250.83583037717
1680454818764604919_st,69088.40334729016
1683583979368839453_st,53288.999770112365
1683636821685901692_st,110302.24861818305
1683915131500129075_sc,101398.03590089336
1683915131500129075_st,65961.82740570263
1686771719211427260_sc,80606.0663677598
1686771719211427260_st,33790.015856893006
1686829829798908901_st,4729.795254612123
1688759174245788636_st,103586.43316331996
1689253659802783461_st,30942.94527224407
1694964200543302757_sc,120507.79956358454
1694964200543302757_st,33572.46001001191
1695017415660355067_sc,108916.66100497507
1695017415660355067_st,42509.49672226215
1695705421328710963_sc,97368.5661635347
1695705421328710963_st,19450.0694019955
169673203379774697_st,66149.71306631577
1697296672196475600_sc,69980.1074479817
1697296672196475600_st,15471.84107691232
1698798402698483317_sc,127848.43357260615
1698798402698483317_st,114929.07493755766
1705620787460316875_st,22742.824810511043
1706216513788387104_st,74444.80052308849
1706794130450981051_sc,109212.7571099591
1706794130450981051_st,55683.15104091226
1713284802794931603_st,52114.88253638918
1713575180422828175_st,81092.43638775805
1717184228785145942_st,5661.663492849389
171749671026400972_sc,85427.80936785121
171749671026400972_st,40012.760188490676
1718964734813976566_sc,110505.58425259792
1718964734813976566_st,81589.62769070762
1722479355356580286_sc,102967.95602027752
1722479355356580286_st,46426.887211543166
1725593100682031672_sc,111709.6517754623
1725593100682031672_st,80034.69978562229
1726159899784033460_st,4192.131086858907
1727911413674128214_st,78443.07931253013
173037676676551667_st,9740.349843372784
1739185427561011002_sc,98969.59587271024
1739185427561011002_st,42028.825125412906
1744539208349624912_sc,95802.85597129779
1744539208349624912_st,31485.05527072147
1747750927337388419_st,69933.0195379105
1749586132256864259_st,108061.92081603516
1750509480206635901_st,27362.26633939174
1753408082039589793_sc,208770.9362910387
1753408082039589793_st,26410.122311330768
1755590351975453126_sc,108383.25101200573
1755590351975453126_st,110538.64468451164
1757046249254925892_st,24332.18018767711
1760218743715819964_st,101183.08099849713
1762685240275022546_sc,109428.63903072606
1762685240275022546_st,48975.44783855652
1767794950631940094_sc,96436.40459815523
1767794950631940094_st,56882.19216842237
1771567713554989316_st,78137.85281845802
1772473992019353562_sc,73433.00642829384
1772473992019353562_st,41619.405148313694
1773819382540812845_st,21627.91203815212
1773915170564860290_st,41890.17511733688
1775266247906490790_st,73721.55050148592
1775645446409162865_st,21784.761774102597
1775994821130557970_sc,111361.13326977678
1775994821130557970_st,79012.02145581362
1777544475982403949_st,84554.82830363131
177763697089045655_sc,108272.95357260617
177763697089045655_st,111890.11438358796
1778869005371293300_sc,110249.01919494868
1778869005371293300_st,49516.003120071866
1780314763292967611_sc,108383.25101200573
1780314763292967611_st,110538.64468451164
178544424334431823_st,83677.04911389385
1789841881668483637_sc,76578.79440278624
1789841881668483637_st,29605.554462517823
1792243691856810494_st,38595.61131410983
1797028790104146357_st,5798.7306920656665
1798721392514212467_sc,100724.27195129618
1798721392514212467_st,36746.713966564486
1806958712697643218_st,40593.10567933649
1808715223128678254_st,32067.540112287963
180882581523820142_st,15359.69502877914
1809952979724556615_sc,23438.8535
1809952979724556615_st,81953.97454329327
181023401587164211_sc,103492.35862679074
181023401587164211_st,62880.98482073073
1810262579726032935_st,19602.112028680207
1811128871539049095_st,34661.463957147986
181115609249034320_st,42031.99902163497
1812435133471161757_st,33359.17972024196
181287554825540894_sc,81447.99
181287554825540894_st,26756.410474927183
1814218044183734085_st,103719.2360713352
1814253183119314438_st,19040.34598387833
1815000393443032221_sc,540025.7164235478
1815000393443032221_st,51742.08257341172
1816798674368617450_st,27061.439371209915
1820344257958020005_st,8782.897213227014
1820733784678210604_sc,122004.40260205258
1820733784678210604_st,23500.65715993782
1821008560370062627_sc,96651.55271490199
1821008560370062627_st,36463.982392528385
1824593565274236651_st,26696.746150572315
1825264557124125520_st,53473.45887225906
1825774139959189158_st,75383.30620371066
183111347855507794_st,73184.17707357205
1834561368570021624_st,75516.71602266545
1835003644552160312_sc,108272.95357260617
1835003644552160312_st,111890.11438358796
1837369540178436993_sc,538947.0010120057
1837369540178436993_st,110538.64468451164
1838102694588906615_sc,99618.83193186825
1838102694588906615_st,31218.475655392467
1841885490735112196_sc,108383.25101200573
1841885490735112196_st,110538.64468451164
1846994645265687363_sc,112218.06581360793
1846994645265687363_st,77658.8725733551
1849524593912547491_sc,99840.6824743628
1849524593912547491_st,62551.87259539976
185033006947686423_sc,315750.2725877186
185033006947686423_st,11666.129839529507
1850436611440695410_st,76370.52240516896
1853167224507825966_st,38380.76546844049
1859101250688735203_sc,129987.08601200572
1859101250688735203_st,110538.64468451164
1860546415903202724_sc,108331.08172502523
1860546415903202724_st,74362.00917090937
186555324177091329_st,23474.312127085643
1865851711293215371_st,59226.99644410384
1867340056699297275_sc,115912.71051200572
1867340056699297275_st,110538.64468451164
1867584059231149081_st,27700.57206146058
1870804896905760683_st,54492.92193208076
1871001050608717391_sc,113167.31983274293
1871001050608717391_st,64363.72038307081
1871261194571078086_sc,76918.25566491915
1871261194571078086_st,16199.102532272307
187130177321836551_sc,109100.93490558569
187130177321836551_st,51962.83326888285
1874642765722919357_st,13078.287094335672
1875514346005174431_st,17855.797367251933
1876386513784414676_st,77247.98851034371
1878961516364658634_st,55555.673094371086
1880522546893155366_st,41654.107092013954
1882496627338632707_sc,102742.2815
1882496627338632707_st,78915.99565059446
188516562196778184_sc,110615.88169199752
188516562196778184_st,93358.19847432052
1885551454640573348_st,81502.97423317567
1886159544857142346_sc,136459.07021542193
1886159544857142346_st,67473.32708853303
1886537567420518716_sc,73923.22
1886537567420518716_st,21424.996339458226
189182231789793800_sc,100284.2264396825
189182231789793800_st,15314.020212216828
1893934192028933519_st,24304.064573358315
1895948011655596570_st,66631.33373419996
1897932675661669069_st,34706.66253004754
1900997991292572675_sc,104876.24012627565
1900997991292572675_st,48029.13990902842
1902282076631541809_st,83754.8493597157
1905340415333818186_sc,82899.1741279699
1905340415333818186_st,30997.407028048507
1907213915645258710_sc,88376.10367635508
1907213915645258710_st,5055.8720507386515
1907244722970172707_sc,94668.215243195
1907244722970172707_st,28386.953531863863
1907428482514713520_st,47598.44188510954
1908676476331029933_sc,89604.5583783952
1908676476331029933_st,32135.828247085723
1909009849978261715_st,50024.83753913727
1911435389118096555_st,65619.32546427951
1912745687044953427_st,32117.081316643886
1915831976831627490_st,25126.365058398216
1919376595089518233_sc,102260.06396446805
1919376595089518233_st,41432.08007983458
1921886059474062861_st,88205.22967311082
1922121821362800543_sc,249944.579
1922121821362800543_st,54487.23753147733
1926368733138306231_st,40822.66400718817
1927816297074541225_sc,114985.50360212926
1927816297074541225_st,29710.757300178506
1929912659822471056_sc,99920.60509192431
1929912659822471056_st,46222.36969272428
1933202129363510856_sc,107401.34346223279
1933202129363510856_st,58813.95323591926
1935180956771536721_st,86109.75885470478
1939529505900488356_st,25646.365221895223
1941507818640752866_sc,108383.25101200573
1941507818640752866_st,110909.10329258603
1943518436811267146_sc,78241.59148469569
1943518436811267146_st,34999.80112538208
1944593511424495249_st,109386.70792413026
1947034606978197227_sc,108272.95357260617
1947034606978197227_st,111890.11438358796
1947198327605580227_sc,276685.04000000004
1947198327605580227_st,19997.67254369694
1952086342590680257_st,110148.60229754106
1952451214231788585_sc,108011.77380510938
1952451214231788585_st,63321.21198997809
1952651058710283424_sc,74458.635
1952651058710283424_st,41079.58765392893
1954018303785113888_st,49604.00302082104
1955897163099581903_st,10422.578943553484
1956184428210106770_sc,109386.52791657047
1956184428210106770_st,58299.35807970883
1960519924072160699_st,112901.53406523961
1962770279225367458_sc,111944.21502471683
1962770279225367458_st,74142.34479225366
1966352499667822347_st,18865.60216415808
1966655944990901160_st,57712.636891608025
196667866074859835_st,33095.1309804522
1968246493657503492_st,110562.8690350712
1968268851608023774_st,109036.35497369233
1968325886123264991_st,111903.5946741507
1968944479392158400_st,97314.16394680523
197239293490224908_st,44100.163687295244
1977621232662414895_st,28803.290445756713
1978663103663783493_st,31939.956986458306
1979422175702700379_sc,287977.1668861497
1979422175702700379_st,32637.407669268614
1982189145002319872_sc,104525.85294661373
1982189145002319872_st,40710.94406295174
1985927785579650114_sc,301963.68327204534
1985927785579650114_st,27497.304797036293
1988050726013424615_st,60002.82414128493
1988491775644963137_sc,304222.6091883632
1988491775644963137_st,34675.9686878454
1994108325643484331_sc,106773.9858671307
1994108325643484331_st,52415.40747023156
1999681247947819001_st,1921.02661202498
2007132211960226496_st,27639.57621691703
2007586840930676870_sc,84004.052158644
2007586840930676870_st,14491.926846240589
2007714311863940422_sc,108177.14361777804
2007714311863940422_st,35597.60283946744
2011244847915649661_sc,82028.99
2011244847915649661_st,29161.45702919452
2012089736593316312_sc,68639.65
2012089736593316312_st,43492.37332114366
2013716675686195488_st,24967.04882451613
2013894721338272760_st,109757.45334654282
2014218741270637745_st,19307.256498057643
2015043793198201259_sc,11743.4815
2015043793198201259_st,80538.00267947582
2015856077039371961_sc,106793.13470764537
2015856077039371961_st,52654.96858575848
2019640023966567568_sc,108707.25067701912
2019640023966567568_st,48602.60222858422
2021644029481158151_st,6988.259141441416
