ref_hash,obj
5703452362497603757_st,41070.4103297608
7174297069583223889_st,34545.1316273765
6038615634094355517_st,15497.272573344495
1048487908287530052_st,18728.959353359947
7654697498838207391_st,23778.30560031116
3330702673312915786_st,0.0
4493433118056606434_st,122205.16107579897
4189164401529099456_st,52400.93844948926
2203472682266744233_st,15623.865960995328
2455270060114276607_st,36734.737250157974
6268364350542160522_st,30005.14367104351
5485412727262472711_st,42785.72315655672
4333913608605788923_st,9269.586531439654
8054614219223842863_st,37262.613676756715
3433357310720280369_st,40859.241801771066
5471888136624682045_st,15158.387378986641
1820344257958020005_st,18405.499450537664
2286509012520813300_st,18731.499111864185
1251678112439909237_st,35997.787163770314
7635679736898052956_st,31036.880073261906
6819599582625857114_st,9981.640906741417
2641172405850214118_st,63822.64053567412
5583402563036209279_st,69426.72790656712
5669784436078855102_st,30526.980077922195
8986684921030185233_st,0.0
2604724694595858333_st,21916.584419900923
7882940725736465659_st,60337.51634676708
2007586840930676870_st,22326.002814064377
2735554048862674201_st,40546.372526244086
3823237686016894384_st,135455.10542481553
6557835863631758030_st,31770.62467757494
1860546415903202724_st,115097.75722902355
8516863464320391741_st,22804.4507038387
1007573308966476713_st,47385.767857531064
3741370829548270233_st,18093.28892618232
5832425417768458718_st,28774.79151957549
6652358505889791653_st,21238.117530539388
2973078194781067022_st,32297.70625064039
4898697851954015232_st,1849.143603932545
5031201471724871823_st,25762.02710126548
6673196178798032156_st,14739.8310729312
1594304834872461088_st,47494.05328975442
3773278259428239520_st,40492.7625892671
7947374120338360624_st,77559.56031948402
7359834806898679331_st,57344.75356210273
2799630459422003327_st,30158.430454409667
7602747536418313222_st,10276.349526803042
2283588510877724139_st,20014.110439281507
7802751778993705394_st,39147.74208169551
8234162593395305558_st,16787.48312389675
6302351374988930911_st,50133.82798734983
8016101173117159496_st,16980.082418515016
7828546419204019522_st,17209.25631259534
1343304896887941153_st,29962.54765112814
9118542165981641756_st,18464.71397393186
8012771959892379089_st,21779.003256071985
8058406195473793721_st,66143.6007954493
7833017652344157333_st,8034.516835397563
1907213915645258710_st,19708.154365476326
5068444980053381457_st,10658.895569940529
1442246240574869187_st,13042.533477770074
7496285969138442120_st,23019.19226386679
3233946486982523460_st,130565.63271336454
7834394362918836693_st,14073.169795092905
6737818532335082439_st,14023.0893589941
3129323880892009293_st,75122.41104573876
5089675386223300819_st,6371.082982099295
5384212619390858603_st,140284.99685298814
8409398286982518795_st,8314.180768643915
1676599343673733996_st,53391.69054240105
3240983531057736623_st,19065.135105705027
4940705133891553046_st,5334.751710905029
48804197078372689_st,42988.69727897177
8860921311199167850_st,41901.79536919893
8371316046347643693_st,16921.52122640756
5571703109922694267_st,14699.657021902296
6164317470808528728_st,114728.56557697974
1982189145002319872_st,32859.62814932968
6159326739232480863_st,6824.157082842601
8435440293668281019_st,14238.27053190151
4313864652798978183_st,30781.63879404262
8476338237924548406_st,38295.23387995298
3237501159316177871_st,37777.74230046923
4282881167099495773_st,99438.18664178734
5706896900331497402_st,27950.44669975645
8146297334071056744_st,12641.447732888804
8028822222826959354_st,11007.350883197858
6896784203115321031_st,92251.79798224494
115885348859837276_st,26545.39077782527
9088343597257056950_st,0.0
3503567023860800116_st,8170.414911446561
6346454834433836762_st,26533.973766550265
2491472527814168488_st,14171.085472718609
5024372851519324090_st,19409.977858405928
3144213149273258171_st,22087.715215974287
5798916967958217175_st,38598.25998062022
2899231612307685188_st,29671.332982180633
2390479468159932073_st,56018.48589531929
4233829015690887880_st,26648.104231310852
8003017022716923470_st,36869.00403369858
8873482133609440077_st,30413.43360637351
7335056659268801946_st,19618.688324022074
8632556561383530254_st,26804.527728285084
803320324052532031_st,43656.69871803506
1789841881668483637_st,33567.7101505492
2848700044500530120_st,22793.013160557628
6593444313768180157_st,27792.115690316725
5610571942814586000_st,32009.777961855547
4207042855499017365_st,0.0
8883415040771255932_st,18238.913427110274
1503622930668825341_st,14700.529854802347
6522565268314086706_st,126407.30489547418
5851018504845269705_st,30247.55455994503
5025573551139106408_st,41274.464633100586
7896431253437995850_st,31436.064191085377
7780810801016182684_st,8125.9744679053565
3753013128536437484_st,14435.296595184405
3856560688914949495_st,45412.0812205639
8668045605532690489_st,34671.07004728756
822963173463289351_st,7214.2147656989855
3056496193309180369_st,8089.4917132231685
8796672510354161186_st,29531.155234879017
2883611523480447121_st,26779.047112398264
6669340487787409699_st,0.0
5361507735662548946_st,7304.012378392421
8141218973291019803_st,23432.908802479218
5601145764871510833_st,29376.175922255083
8734833546215757488_st,7509.105191105468
224085634466858621_st,126463.05662486514
1119031235556320896_st,5112.4169972535665
5872037408502259857_st,1402.8589095761843
4358247867249388433_st,10357.934920184187
6979771433472371017_st,7973.775300133444
7917857999711984639_st,6277.165224571618
3935862848607144705_st,8903.445965118062
3816396206662655070_st,31206.70118549538
1301976825595357150_st,36691.36873868316
9107541226650015884_st,26849.297381550343
6810350695446889019_st,28374.95362086116
2064689366289402129_st,16713.506178129563
2165242523081448328_st,17976.95053051501
4762371150153450477_st,39638.591480549134
3549665357182727135_st,19072.711096502917
433289442127842312_st,46224.68891684294
1319530529617838683_st,8684.488211505353
2500914416921064059_st,8042.756894455009
9196737902389417350_st,128385.71583059174
7586816684199677020_st,14248.7605649424
1706216513788387104_st,27276.103533769045
4927100500815322239_st,9523.509485500825
3510593665834030780_st,3256.4380395137573
6969825036925123408_st,17317.473446372445
8456575562273880806_st,107670.80150622987
4340974145466767870_st,15124.364904228287
974553511695777483_st,16627.606624435954
9106533257940723429_st,10054.974181763851
7893416062488244357_st,21982.73813329543
2524984757226459208_st,53144.713408033655
3837942234819614260_st,16703.558491032603
5908298282153316828_st,35187.48035474254
1686829829798908901_st,11093.93832602429
6553789933616071412_st,150606.40041064646
5581412546694309379_st,23251.302333924756
2092318762821763927_st,35165.46417418456
4104346536801685646_st,7640.030105099025
6091188799487169012_st,38090.70826544519
5218827294708263544_st,126777.86746991774
2565969151886342700_st,17317.210103851598
5455487182294708572_st,19933.52182165226
525318242047372684_st,23094.943025519762
8877935273716750668_st,18869.863705273947
1466387357519076668_st,19798.856092831717
5455800035014889271_st,21036.33399292455
786823052134469158_st,17183.09628503084
8523464096093614229_st,19524.52528660417
4041108489937945479_st,39588.11113489303
4077731316361901343_st,56754.448493177864
8114897725099067459_st,33042.32769389341
24003528264893641_st,15059.16562715756
2361547860545696752_st,120322.00211455426
2467016814319657061_st,21406.90517651157
7676690639572683202_st,6906.5567492613
4396737911250615943_st,29552.728771250684
1933202129363510856_st,65602.01390487811
777326258881094098_st,20193.64385093815
4001946001314335809_st,30506.64434328381
7639724823285236224_st,0.0
8468132231980576579_st,54422.665602268484
2064770351937853623_st,6213.96196961173
1340306399366036773_st,19452.302489821843
5086374354669881775_st,15232.27721280955
1405078374337581334_st,22578.782520581346
614947618138316947_st,65421.38811853643
3377569381150850373_st,14065.76929603562
3860369518796705464_st,39776.46064284329
950195972417607793_st,40289.93759026218
6649944233881833144_st,15181.897105127331
6041535291617612934_st,22042.14001917165
3862283029367147100_st,1061.6450166895263
181287554825540894_st,31538.87791220283
1816798674368617450_st,17171.25625695474
83327506385352863_st,25853.53239137772
2374089637194825990_st,16509.82022163831
3748490558431828325_st,21865.502042250137
4638783602286302921_st,11023.526594481023
4420836123849717170_st,8891.487001817924
1084673948755476350_st,12004.94857019116
5324936402725168650_st,6277.430344801417
7571821413523194201_st,137926.07149465862
7744188316941756613_st,147379.12349039444
8228221745974601727_st,7523.833554493193
9050110048390155871_st,145982.55163577897
1717184228785145942_st,28425.767776830588
3238513504101721058_st,1840.1047495221512
5396007106662053334_st,17061.24505420015
3065749611935866818_st,15453.02128565713
669043680083864255_st,8256.782282048991
3100370478761185431_st,8368.960178152638
9026081859478660696_st,120939.43806253883
6496297149907478000_st,11909.0082736522
6166987229028211219_st,24820.885448892393
962595921037755088_st,65038.67605790858
1343846973671863229_st,4187.48872377157
4649239755459385236_st,14710.005542916873
6497979232533276925_st,3951.6663292590147
4210775131628397589_st,7670.250568028025
8768221758341263284_st,14191.866865530057
2569372958696716049_st,19895.80174934303
8948850402277898504_st,58915.487190247804
7870588777039644797_st,125478.62083789255
7241943318823559370_st,6175.845596616403
8627999673846490665_st,75150.10164263852
2464206192857008390_st,25956.555913620035
6729843582569274658_st,4441.814750050939
5586427352158147728_st,28462.980146160775
8702178366038339506_st,109201.4033274685
1947198327605580227_st,29989.67535979728
3938835449279109405_st,7694.704364120007
7212296271753571789_st,11806.135986843095
810750068067369709_st,13520.27421047947
1126070781577415060_st,21069.888119232426
797830443843200181_st,10778.824187395725
8104945745536372662_st,12451.747173259051
8277938122762244951_st,19484.146011104516
2596337982344892983_st,64977.174104786376
8015769770833919150_st,92097.98836824989
8033734419678610065_st,15227.219332158671
4353438239585114150_st,21230.11150239147
8092262465321278092_st,5605.664304045215
6267640680442398675_st,3222.118622943203
4658821106975863052_st,117309.77375055084
6116032450228116964_st,8412.301678546188
3721078147097631431_st,27802.161717655395
4745768631089199901_st,17414.177767224865
5458455559675797617_st,12043.963464644261
8654665542164163217_st,111588.35107506515
4291015614488749783_st,9572.084260791315
5828508641370402438_st,29381.350836833448
6987419149448515270_st,8129.3340258879025
8235315289953081757_st,26100.696018640763
4373018535105108753_st,8831.994770554516
5560817276256086407_st,11394.975276883539
3438258075293987541_st,7111.123043272248
5044363217163938175_st,2743.268644166479
3934763559105859268_st,1374.956503407192
2497114369936044677_st,40219.290617770646
251967580184044876_st,32954.0836154903
3470270409008589831_st,30022.174498546156
788796007157815113_st,22560.440248112063
4676539813751463621_st,27355.34652373633
1808715223128678254_st,56682.38352513845
4508949653099330439_st,42118.758917352425
7870804063685469428_st,48891.135127209745
2579376103104581664_st,7164.16805568015
6918954005540555326_st,48072.96519936844
2911416249252691852_st,14910.532576536429
4717315140529929321_st,24181.184633976583
8179943885293662017_st,56358.20823884302
7747032442829199063_st,31980.509797794406
8224262122507265619_st,94447.42480881461
7642144487623768120_st,7978.8155014158165
7985118364731682810_st,12671.135045131707
594954920726767965_st,20112.0412478937
722254319151643746_st,37410.69405767334
4547088972561623613_st,53676.020000782686
6025810585326446150_st,60317.43303621149
7180167619714584207_st,46057.9789026386
9215274230034407241_st,8334.689281986226
8386291275214158523_st,369.4545320622757
8258560128201891940_st,41058.718175803966
1838102694588906615_st,71071.33311781005
5669693147993476919_st,16808.306961036968
7231308710308396834_st,11759.320020553207
8560299663226886126_st,12826.981738115772
5776508772342690439_st,32804.5665330966
7271683521083467280_st,35623.34046015027
3639257400881463645_st,38171.410580712996
8425614190299680592_st,59547.52566085005
2496509877524592044_st,9881.462427868346
2563689338273435331_st,45003.509549313225
8381648231560773657_st,26807.76847524977
5006421103598952873_st,21942.679121239034
2979425415631390179_st,66608.10277240892
1353263670976574129_st,27673.074357046797
4348694373886659233_st,33559.53382370169
55275883936213049_st,34208.38113450009
1443196661695947486_st,46543.72701398445
1405946286287450031_st,15382.026367842725
321959784226548771_st,76969.90259381665
8890073316212091856_st,38439.92612669596
7467676163578279572_st,48377.77896808026
1726159899784033460_st,14846.087334320226
4417658995788283053_st,34808.1198831759
2073547631579864162_st,38861.93603040915
189182231789793800_st,52669.865238645034
6328010865323548757_st,36239.42845200463
6213594084293526646_st,70400.13644044551
1048460865075142817_st,79596.04883370613
2357552587771786348_st,30775.571255134037
8075844550330997108_st,67041.58292915398
4602335156012070605_st,17559.04602931738
2007132211960226496_st,55694.38185319234
8418542483931765849_st,64104.04992024481
12880076216702587_st,0.0
4907568272044081094_st,26886.16134361252
8401872437974560923_st,27486.21850681753
3730847093609841977_st,0.0
1484551776661218764_st,16334.017122432722
3974500833847523060_st,21526.849982607975
8788325691085378170_st,16345.999607753181
2849184271263110686_st,46069.25983121277
2880500903919276580_st,18157.097633137237
7966328891597462132_st,37212.135963398076
306295876498399040_st,11903.850914382132
4712186543220894441_st,38593.13469241135
5909122002219498125_st,12733.264947161435
446618138837144607_st,41723.894443236735
9192601081645552835_st,33318.335766465694
180882581523820142_st,22254.25289418243
2445596665226203287_st,63914.26639414247
4961238909640078692_st,21498.528678250656
3235628691761781442_st,66084.68364919601
2021644029481158151_st,15649.911040947149
7291195078505431392_st,19593.603892274878
7771200318685373898_st,74139.19899520786
2591498476407212903_st,19615.1604194264
6236019639734656285_st,38682.62437748724
1897932675661669069_st,59393.7709861554
618239640396334672_st,21489.40501803194
2860629413100415416_st,17636.672404767938
4763865233468023397_st,16056.60729421472
7101308515401871553_st,33201.165553614155
8324406130297031808_st,34404.72034534243
8320507783777017853_st,4842.7131939519995
8123142891084729271_st,22892.567233721038
4015673899431045215_st,15434.34767617884
1030603044158081433_st,11430.872885897059
6690153185078946825_st,47880.283367079006
438292364669285594_st,16606.692868404505
5229574803273661894_st,12505.36270564682
4447994327420549403_st,28241.71745717801
8711050763740313550_st,37413.34501041568
6453897412720789766_st,67469.486891573
3727363101763892723_st,58420.39683512798
5071811184393337770_st,9876.727098191084
1346626463765194606_st,78508.21020674187
8847272930899470840_st,34680.805309286865
1905340415333818186_st,46247.854222633185
6246705281489235850_st,16388.514224067927
2614236342449873944_st,3819.0577913996517
2218557151560139255_st,58820.71748812417
8350321574700187757_st,6417.247184121744
1404411859457035750_st,76569.0589515288
4117496090778490675_st,26385.964667708882
7766869201374475376_st,13378.724346192403
3693868345354636844_st,24731.56678348084
8794214610651319935_st,34841.2511635102
7319055709016046947_st,44032.2996392056
2320005805759298652_st,14437.934697547313
835637022755048861_st,37645.71931208627
3657662592952398228_st,23636.4776490024
3321601397382502416_st,14060.327938849083
2195632650294645091_st,63288.70275555183
4961596858016685335_st,65144.60311816215
5404068131404021716_st,34652.5095469395
5409190352929330686_st,37568.081114591114
6543691919419479950_st,2179.251329679057
562199646845317665_st,50054.62747804033
1011610998357271358_st,16205.321389619185
3680693100669521693_st,73574.22633645101
1389885607828963485_st,36714.32163034673
6467652531686596880_st,74580.98036124911
5600966141425688037_st,77636.77067746823
6065601900213554390_st,56677.78929135934
1757046249254925892_st,29676.140158599388
2739684169027985744_st,65088.88688725651
5602673397414234873_st,3034.849042474639
7832704289507210410_st,59612.6496697398
519660545549036661_st,36879.65016901593
7527106887182545555_st,49360.49298839768
820184443474377319_st,9475.236513145355
9204600717983774215_st,476.78513471157726
5021085453906673234_st,13467.086501416878
3494539325905640920_st,8882.830208266634
6508227166942623093_st,26278.67337255865
4349911034539764126_st,80212.28332619736
4803051112338658492_st,86408.51158557634
4757216271201890628_st,26236.409518960103
3874231648189946563_st,54805.63093789828
4759580995381419553_st,38800.54934024108
5101110415309179557_st,553.2270427300739
2748070125705997491_st,74555.2275378467
5136569194377878686_st,6580.268461198418
6942813449721940094_st,23919.91771134828
